Frame Time, x, y
72.698,200,31
72.739,200,31
72.781,200,31
72.823,202,31
72.864,202,31
72.906,201,31
72.948,201,31
72.990,201,31
73.031,201,31
73.073,202,31
73.115,198,32
73.156,200,31
73.198,201,31
73.240,200,31
73.282,199,31
73.323,199,31
73.365,198,31
73.407,199,31
73.448,198,32
73.490,199,32
73.532,199,31
73.574,196,32
73.615,198,31
73.657,200,31
73.699,199,32
73.740,198,31
73.782,200,31
73.824,199,31
73.865,199,31
73.907,199,31
73.949,198,31
73.991,198,32
74.032,200,31
74.074,198,31
74.116,200,31
74.157,199,31
74.199,198,31
74.241,199,32
74.283,200,32
74.324,201,31
74.366,199,31
74.408,201,31
74.449,200,31
74.491,200,32
74.533,198,32
74.575,199,31
74.616,199,32
74.658,201,31
74.700,200,31
74.741,201,31
74.783,200,31
74.825,199,31
74.866,199,31
74.908,201,31
74.950,199,31
74.992,200,31
75.033,199,31
75.075,201,31
75.117,198,31
75.158,199,31
75.200,198,31
75.242,199,31
75.284,199,31
75.325,197,32
75.367,198,31
75.409,198,31
75.450,196,32
75.492,198,31
75.534,198,31
75.575,196,32
75.617,200,31
75.659,197,32
75.701,197,31
75.742,200,31
75.784,198,31
75.826,199,31
75.867,198,31
75.909,199,31
75.951,198,31
75.993,198,31
76.034,198,31
76.076,198,31
76.118,198,31
76.159,196,31
76.201,198,31
76.243,197,31
76.285,198,31
76.326,195,32
76.368,196,32
76.410,195,32
76.451,196,32
76.493,195,32
76.535,197,32
76.577,196,32
76.618,196,32
76.660,196,31
76.702,196,32
76.743,196,32
76.785,197,32
76.827,197,31
76.868,199,32
76.910,198,32
76.952,197,32
76.994,198,32
77.035,196,32
77.077,197,32
77.119,199,31
77.160,198,31
77.202,199,32
77.244,198,32
77.286,198,31
77.327,197,32
77.369,197,31
77.411,198,31
77.452,199,31
77.494,197,32
77.536,198,32
77.578,199,32
77.619,198,32
77.661,198,32
77.703,197,32
77.744,199,31
77.786,200,31
77.828,198,31
77.869,198,32
77.911,199,31
77.953,199,31
77.995,198,31
78.036,197,32
78.078,197,32
78.120,197,31
78.161,198,32
78.203,202,31
78.245,202,31
78.287,196,31
78.328,199,32
78.370,199,31
78.412,201,31
78.453,201,31
78.495,200,31
78.537,198,31
78.578,198,32
78.620,198,31
78.662,196,32
78.704,200,31
78.745,199,32
78.787,200,31
78.829,199,31
78.870,199,31
78.912,198,31
78.954,199,31
78.996,199,31
79.037,200,31
79.079,198,31
79.121,200,31
79.162,199,31
79.204,198,31
79.246,198,31
79.288,199,31
79.329,197,31
79.371,199,31
79.413,200,31
79.454,200,31
79.496,198,31
79.538,198,31
79.580,201,31
79.621,199,31
79.663,198,31
79.705,199,31
79.746,201,31
79.788,198,31
79.830,200,31
79.871,200,31
79.913,200,31
79.955,199,31
79.997,200,31
80.038,197,32
80.080,200,32
80.122,200,31
80.163,198,32
80.205,197,32
80.247,199,31
80.289,200,31
80.330,198,31
80.372,197,32
80.414,196,32
80.455,196,31
80.497,198,32
80.539,201,31
80.581,199,31
80.622,199,31
80.664,201,31
80.706,203,31
80.747,199,31
80.789,202,31
80.831,200,31
80.872,198,32
80.914,201,31
80.956,198,32
80.998,198,32
81.039,198,31
81.081,199,31
81.123,199,32
81.164,199,31
81.206,198,31
81.248,199,31
81.290,201,31
81.331,198,31
81.373,199,31
81.415,198,31
81.456,199,31
81.498,199,31
81.540,198,31
81.581,199,31
81.623,198,31
81.665,199,31
81.707,198,31
81.748,198,31
81.790,198,32
81.832,199,31
81.873,199,31
81.915,198,31
81.957,198,31
81.999,199,31
82.040,197,31
82.082,197,32
82.124,199,31
82.165,198,32
82.207,195,32
82.249,197,31
82.291,198,31
82.332,197,32
82.374,200,31
82.416,197,32
82.457,196,32
82.499,197,32
82.541,198,32
82.583,197,32
82.624,199,32
82.666,199,31
82.708,198,32
82.749,198,32
82.791,198,31
82.833,199,31
82.874,199,31
82.916,200,31
82.958,199,31
83.000,197,31
83.041,197,31
83.083,199,31
83.125,199,31
83.166,199,31
83.208,200,31
83.250,200,31
83.292,198,31
83.333,197,31
83.375,202,31
83.417,198,31
83.458,197,32
83.500,196,32
83.542,199,31
83.584,198,31
83.625,199,31
83.667,197,31
83.709,197,32
83.750,197,31
83.792,196,31
83.834,197,32
83.875,200,31
83.917,198,31
83.959,199,31
84.001,197,31
84.042,197,31
84.084,198,31
84.126,197,31
84.167,199,31
84.209,198,31
84.251,199,31
84.293,198,31
84.334,196,31
84.376,197,31
84.418,197,31
84.459,197,31
84.501,199,31
84.543,197,31
84.584,199,31
84.626,199,31
84.668,198,31
84.710,198,31
84.751,199,31
84.793,198,31
84.835,199,31
84.876,201,31
84.918,198,31
84.960,197,31
85.002,199,31
85.043,198,31
85.085,199,31
85.127,199,31
85.168,198,31
85.210,199,31
85.252,199,31
85.294,199,31
85.335,197,32
85.377,200,31
85.419,200,31
85.460,201,31
85.502,200,31
85.544,200,31
85.586,199,31
85.627,199,31
85.669,200,31
85.711,200,31
85.752,200,31
85.794,200,31
85.836,201,31
85.877,200,31
85.919,201,31
85.961,200,31
86.003,200,32
86.044,201,31
86.086,199,31
86.128,200,31
86.169,198,31
86.211,199,31
86.253,199,31
86.295,197,31
86.336,198,31
86.378,200,31
86.420,197,31
86.461,200,31
86.503,198,31
86.545,197,31
86.587,199,31
86.628,198,31
86.670,199,31
86.712,200,31
86.753,198,31
86.795,198,31
86.837,199,31
86.878,198,31
86.920,199,31
86.962,200,31
87.004,199,31
87.045,199,31
87.087,199,31
87.129,199,31
87.170,199,31
87.212,200,31
87.254,200,31
87.296,199,31
87.337,199,31
87.379,199,31
87.421,198,31
87.462,197,31
87.504,197,31
87.546,199,31
87.587,197,31
87.629,203,31
87.671,200,31
87.713,198,31
87.754,202,31
87.796,200,31
87.838,200,31
87.879,200,31
87.921,200,31
87.963,200,31
88.005,200,31
88.046,201,31
88.088,199,31
88.130,200,31
88.171,200,31
88.213,198,31
88.255,200,31
88.297,200,31
88.338,200,31
88.380,200,31
88.422,200,31
88.463,198,31
88.505,201,31
88.547,198,31
88.589,200,31
88.630,200,31
88.672,200,31
88.714,199,31
88.755,200,31
88.797,198,31
88.839,197,31
88.880,197,31
88.922,198,31
88.964,198,31
89.006,197,31
89.047,197,31
89.089,198,31
89.131,198,31
89.172,198,31
89.214,197,31
89.256,198,31
89.298,198,31
89.339,198,31
89.381,198,31
89.423,198,31
89.464,200,31
89.506,197,31
89.548,198,31
89.589,198,31
89.631,199,31
89.673,198,31
89.715,198,31
89.756,200,31
89.798,199,31
89.840,199,31
89.881,200,31
89.923,197,31
89.965,198,31
90.007,199,31
90.048,200,31
90.090,198,31
90.132,200,31
90.173,199,31
90.215,200,31
90.257,201,31
90.299,199,31
90.340,201,31
90.382,198,31
90.424,197,31
90.465,199,31
90.507,198,31
90.549,198,31
90.590,197,31
90.632,199,31
90.674,196,31
90.716,196,31
90.757,198,31
90.799,198,31
90.841,197,31
90.882,200,31
90.924,198,31
90.966,198,31
91.008,197,31
91.049,197,31
91.091,200,31
91.133,198,31
91.174,199,31
91.216,198,31
91.258,201,31
91.300,199,31
91.341,199,31
91.383,199,31
91.425,197,31
91.466,197,31
91.508,199,31
91.550,196,31
91.592,197,31
91.633,197,31
91.675,197,31
91.717,198,31
91.758,199,31
91.800,198,31
91.842,198,31
91.883,197,31
91.925,198,31
91.967,198,31
92.009,199,31
92.050,200,31
92.092,199,31
92.134,198,31
92.175,200,31
92.217,198,31
92.259,199,31
92.301,199,31
92.342,199,31
92.384,201,31
92.426,199,31
92.467,199,31
92.509,199,31
92.551,199,31
92.592,199,31
92.634,200,31
92.676,199,31
92.718,199,31
92.759,199,31
92.801,199,31
92.843,200,31
92.884,200,31
92.926,200,31
92.968,200,31
93.010,200,31
93.051,200,31
93.093,199,31
93.135,200,31
93.176,198,31
93.218,199,31
93.260,200,31
93.302,201,31
93.343,199,31
93.385,198,31
93.427,198,31
93.468,198,31
93.510,199,31
93.552,199,31
93.593,199,31
93.635,198,31
93.677,199,31
93.719,201,30
93.760,200,31
93.802,200,31
93.844,201,30
93.885,197,31
93.927,197,31
93.969,199,31
94.011,197,31
94.052,199,31
94.094,200,31
94.136,199,31
94.177,201,31
94.219,199,31
94.261,199,31
94.303,199,31
94.344,199,31
94.386,201,31
94.428,199,31
94.469,198,31
94.511,198,31
94.553,198,31
94.595,199,31
94.636,201,31
94.678,200,31
94.720,200,31
94.761,199,31
94.803,198,31
94.845,200,30
94.886,199,31
94.928,198,31
94.970,198,31
95.012,199,31
95.053,200,31
95.095,199,31
95.137,198,31
95.178,199,31
95.220,200,31
95.262,199,31
95.304,198,31
95.345,198,31
95.387,199,31
95.429,199,31
95.470,197,31
95.512,198,31
95.554,199,31
95.595,198,31
95.637,200,31
95.679,198,31
95.721,199,31
95.762,199,31
95.804,200,31
95.846,198,31
95.887,199,31
95.929,198,31
95.971,201,31
96.013,198,31
96.054,200,31
96.096,200,31
96.138,199,31
96.179,200,31
96.221,200,31
96.263,199,31
96.305,202,30
96.346,201,31
96.388,199,31
96.430,202,30
96.471,198,31
96.513,197,30
96.555,200,31
96.596,198,31
96.638,200,31
96.680,199,31
96.722,198,31
96.763,200,31
96.805,197,31
96.847,200,31
96.888,199,31
96.930,200,30
96.972,198,30
97.014,202,30
97.055,199,31
97.097,200,30
97.139,195,28
97.180,196,29
97.222,198,30
97.264,195,29
97.306,192,26
97.347,192,28
97.389,194,28
97.431,195,26
97.472,196,23
97.514,192,25
97.556,194,25
97.598,193,24
97.639,196,22
97.681,193,23
97.723,195,23
97.764,194,23
97.806,190,21
97.848,195,21
97.889,195,21
97.931,194,21
97.973,192,21
98.015,192,21
98.056,191,21
98.098,192,21
98.140,191,21
98.181,192,21
98.223,192,21
98.265,192,21
98.307,190,21
98.348,191,21
98.390,191,21
98.432,190,21
98.473,190,21
98.515,191,20
98.557,190,21
98.598,190,21
98.640,191,20
98.682,190,21
98.724,190,21
98.765,190,20
98.807,190,20
98.849,191,20
98.890,191,20
98.932,190,20
98.974,191,20
99.016,190,20
99.057,189,21
99.099,191,20
99.141,189,20
99.182,191,20
99.224,191,20
99.266,189,20
99.308,190,20
99.349,189,20
99.391,189,20
99.433,189,20
99.474,190,20
99.516,190,20
99.558,190,20
99.599,190,20
99.641,191,20
99.683,190,20
99.725,190,20
99.766,190,20
99.808,191,20
99.850,189,20
99.891,191,19
99.933,191,20
99.975,190,20
100.017,190,20
100.058,190,20
100.100,189,20
100.142,190,20
100.183,190,20
100.225,189,21
100.267,190,20
100.309,189,20
100.350,190,20
100.392,190,20
100.434,189,20
100.475,190,20
100.517,188,21
100.559,189,20
100.601,189,20
100.642,189,20
100.684,188,21
100.726,189,20
100.767,189,20
100.809,191,20
100.851,191,20
100.892,189,20
100.934,191,20
100.976,192,20
101.018,190,21
101.059,190,20
101.101,189,21
101.143,190,21
101.184,191,21
101.226,192,20
101.268,191,21
101.310,190,22
101.351,189,21
101.393,190,21
101.435,191,21
101.476,190,23
101.518,191,22
101.560,190,22
101.601,189,23
101.643,190,23
101.685,191,23
101.727,190,23
101.768,190,23
101.810,190,24
101.852,190,23
101.893,191,23
101.935,191,23
101.977,192,24
102.019,190,24
102.060,192,24
102.102,190,24
102.144,188,25
102.185,188,25
102.227,190,24
102.269,189,25
102.311,190,25
102.352,191,25
102.394,191,24
102.436,191,25
102.477,190,26
102.519,188,26
102.561,190,25
102.602,189,26
102.644,193,26
102.686,189,26
102.728,189,26
102.769,191,26
102.811,190,27
102.853,189,27
102.894,190,26
102.936,190,27
102.978,190,27
103.020,192,26
103.061,191,27
103.103,192,27
103.145,191,27
103.186,190,27
103.228,189,27
103.270,190,27
103.312,191,27
103.353,190,27
103.395,190,28
103.437,190,27
103.478,191,28
103.520,190,28
103.562,190,28
103.604,190,28
103.645,191,28
103.687,190,28
103.729,191,28
103.770,191,28
103.812,191,29
103.854,189,29
103.895,191,28
103.937,191,29
103.979,190,29
104.021,191,29
104.062,190,29
104.104,192,29
104.146,193,29
104.187,191,29
104.229,191,29
104.271,192,29
104.313,191,29
104.354,193,29
104.396,191,29
104.438,191,29
104.479,192,30
104.521,193,29
104.563,191,29
104.604,194,29
104.646,191,29
104.688,191,30
104.730,192,29
104.771,191,30
104.813,191,30
104.855,191,29
104.896,192,29
104.938,191,30
104.980,192,30
105.022,190,30
105.063,191,30
105.105,193,30
105.147,190,30
105.188,192,30
105.230,192,30
105.272,192,30
105.314,192,30
105.355,191,30
105.397,191,30
105.439,191,30
105.480,190,30
105.522,192,30
105.564,192,30
105.605,192,30
105.647,192,30
105.689,191,30
105.731,192,30
105.772,191,30
105.814,196,30
105.856,196,30
105.897,195,30
105.939,195,30
105.981,196,30
106.023,196,30
106.064,198,30
106.106,195,30
106.148,194,30
106.189,197,30
106.231,197,30
106.273,198,30
106.315,195,30
106.356,194,30
106.398,193,30
106.440,194,30
106.481,193,31
106.523,195,30
106.565,197,30
106.607,195,30
106.648,194,30
106.690,194,30
106.732,196,30
106.773,194,31
106.815,192,31
106.857,193,31
106.898,194,30
106.940,193,31
106.982,195,31
107.024,194,30
107.065,194,30
107.107,194,30
107.149,195,31
107.190,195,31
107.232,194,31
107.274,196,30
107.316,195,31
107.357,195,31
107.399,195,31
107.441,195,31
107.482,195,31
107.524,195,31
107.566,196,30
107.607,195,31
107.649,198,31
107.691,197,31
107.733,195,31
107.774,197,31
107.816,196,30
107.858,197,30
107.899,198,30
107.941,198,30
107.983,197,30
108.025,196,30
108.066,196,31
108.108,196,30
108.150,197,31
108.191,196,31
108.233,195,31
108.275,197,30
108.317,194,31
108.358,197,31
108.400,197,31
108.442,195,31
108.483,195,31
108.525,195,31
108.567,195,30
108.608,194,31
108.650,197,31
108.692,195,31
108.734,197,30
108.775,196,31
108.817,196,31
108.859,197,31
108.900,197,31
108.942,196,31
108.984,199,30
109.026,196,31
109.067,195,31
109.109,199,30
109.151,195,31
109.192,198,31
109.234,197,31
109.276,197,31
109.318,196,31
109.359,196,31
109.401,196,31
109.443,196,31
109.484,197,31
109.526,195,31
109.568,194,31
109.610,194,31
109.651,196,31
109.693,196,31
109.735,196,31
109.776,196,31
109.818,198,30
109.860,199,30
109.901,197,31
109.943,198,30
109.985,195,31
110.027,194,31
110.068,195,30
110.110,195,31
110.152,194,31
110.193,196,31
110.235,197,31
110.277,194,31
110.319,194,31
110.360,196,31
110.402,196,31
110.444,197,31
110.485,196,31
110.527,194,31
110.569,197,30
110.610,194,31
110.652,196,31
110.694,196,31
110.736,196,31
110.777,195,31
110.819,196,31
110.861,194,31
110.902,195,31
110.944,197,31
110.986,196,31
111.028,198,31
111.069,198,30
111.111,198,30
111.153,196,31
111.194,197,31
111.236,197,31
111.278,197,31
111.320,195,31
111.361,195,31
111.403,195,31
111.445,192,31
111.486,199,30
111.528,195,31
111.570,196,31
111.611,199,30
111.653,199,31
111.695,195,31
111.737,198,30
111.778,196,31
111.820,195,31
111.862,199,31
111.903,199,31
111.945,196,31
111.987,196,31
112.029,197,31
112.070,195,31
112.112,194,31
112.154,198,31
112.195,199,30
112.237,196,31
112.279,198,31
112.321,196,31
112.362,197,31
112.404,198,31
112.446,195,31
112.487,197,31
112.529,196,31
112.571,195,31
112.613,198,31
112.654,195,31
112.696,196,31
112.738,196,31
112.779,195,31
112.821,195,31
112.863,196,31
112.904,196,31
112.946,196,31
112.988,196,31
113.030,196,31
113.071,197,31
113.113,195,31
113.155,197,31
113.196,196,31
113.238,196,31
113.280,197,31
113.322,195,31
113.363,198,31
113.405,197,31
113.447,196,31
113.488,196,31
113.530,196,31
113.572,196,31
113.613,198,31
113.655,195,31
113.697,196,31
113.739,197,31
113.780,197,31
113.822,195,31
113.864,195,31
113.905,195,31
113.947,197,31
113.989,197,31
114.031,197,31
114.072,194,31
114.114,195,31
114.156,195,31
114.197,194,31
114.239,198,30
114.281,195,31
114.323,195,31
114.364,195,31
114.406,200,30
114.448,196,31
114.489,198,31
114.531,200,30
114.573,198,30
114.614,196,31
114.656,197,31
114.698,197,31
114.740,197,31
114.781,195,30
114.823,196,30
114.865,195,31
114.906,195,31
114.948,201,30
114.990,198,31
115.032,197,31
115.073,198,30
115.115,197,31
115.157,196,31
115.198,198,30
115.240,197,31
115.282,196,31
115.324,197,31
115.365,196,31
115.407,196,31
115.449,197,31
115.490,196,31
115.532,197,31
115.574,196,31
115.616,197,31
115.657,197,31
115.699,196,31
115.741,196,31
115.782,197,31
115.824,197,31
115.866,196,31
115.907,196,31
115.949,197,31
115.991,198,30
116.033,198,30
116.074,198,31
116.116,197,31
116.158,195,31
116.199,197,31
116.241,196,31
116.283,199,31
116.325,197,31
116.366,197,31
116.408,197,31
116.450,199,31
116.491,199,31
116.533,197,31
116.575,197,31
116.616,195,31
116.658,195,31
116.700,195,31
116.742,198,31
116.783,196,31
116.825,196,31
116.867,198,30
116.908,198,31
116.950,195,31
116.992,197,31
117.034,195,31
117.075,196,30
117.117,195,31
117.159,196,31
117.200,195,31
117.242,197,30
117.284,197,30
117.326,196,31
117.367,196,30
117.409,196,30
117.451,196,31
117.492,197,31
117.534,196,30
117.576,195,31
117.617,197,31
117.659,197,30
117.701,195,31
117.743,196,31
117.784,196,30
117.826,197,31
117.868,196,30
117.909,196,31
117.951,198,30
117.993,196,30
118.035,199,31
118.076,195,31
118.118,193,31
118.160,197,31
118.201,195,30
118.243,198,30
118.285,197,30
118.327,196,31
118.368,196,30
118.410,197,31
118.452,199,30
118.493,198,30
118.535,199,30
118.577,195,31
118.619,197,31
118.660,197,31
118.702,198,31
118.744,197,31
118.785,198,31
118.827,195,31
118.869,198,31
118.910,196,31
118.952,196,30
118.994,196,31
119.036,195,31
119.077,195,31
119.119,195,31
119.161,194,31
119.202,195,31
119.244,196,30
119.286,196,31
119.328,195,31
119.369,197,30
119.411,196,31
119.453,196,30
119.494,196,30
119.536,196,31
119.578,196,31
119.619,197,30
119.661,198,30
119.703,197,30
119.745,197,30
119.786,197,30
119.828,198,31
119.870,196,30
119.911,198,30
119.953,197,31
119.995,197,31
120.037,198,30
120.078,197,31
120.120,197,31
120.162,197,31
120.203,197,31
120.245,198,31
120.287,198,30
120.329,194,31
120.370,196,31
120.412,198,31
120.454,195,31
120.495,196,31
120.537,197,31
120.579,194,31
120.620,198,31
120.662,196,31
120.704,196,31
120.746,197,31
120.787,196,31
120.829,199,31
120.871,197,31
120.912,196,31
120.954,197,31
120.996,197,31
121.038,199,31
121.079,199,31
121.121,197,31
121.163,199,31
121.204,199,31
121.246,197,31
121.288,198,31
121.330,198,31
121.371,196,31
121.413,199,30
121.455,196,31
121.496,195,31
121.538,198,31
121.580,197,31
121.622,196,31
121.663,197,31
121.705,199,30
121.747,197,30
121.788,199,30
121.830,195,31
121.872,195,31
121.913,196,31
121.955,198,30
121.997,196,31
122.039,196,30
122.080,197,31
122.122,197,31
122.164,196,31
122.205,198,31
122.247,197,31
122.289,197,31
122.331,197,31
122.372,198,30
122.414,196,30
122.456,197,30
122.497,194,31
122.539,196,31
122.581,198,30
122.622,196,31
122.664,197,31
122.706,197,31
122.748,198,31
122.789,197,31
122.831,197,30
122.873,196,31
122.914,197,31
122.956,196,30
122.998,197,31
123.040,197,31
123.081,199,30
123.123,199,30
123.165,195,31
123.206,197,30
123.248,197,31
123.290,196,31
123.332,195,31
123.373,194,31
123.415,196,31
123.457,195,31
123.498,195,31
123.540,195,31
123.582,195,31
123.623,195,31
123.665,197,30
123.707,195,30
123.749,195,31
123.790,197,30
123.832,198,30
123.874,197,30
123.915,197,30
123.957,197,30
123.999,199,30
124.041,198,30
124.082,197,30
124.124,199,30
124.166,196,31
124.207,196,30
124.249,198,30
124.291,196,30
124.333,196,31
124.374,195,31
124.416,196,31
124.458,197,30
124.499,196,31
124.541,197,30
124.583,197,30
124.625,198,30
124.666,197,30
124.708,196,30
124.750,195,31
124.791,196,30
124.833,196,31
124.875,196,30
124.916,195,31
124.958,196,31
125.000,196,31
125.042,196,31
125.083,197,30
125.125,198,30
125.167,197,31
125.208,196,31
125.250,196,31
125.292,195,31
125.334,194,31
125.375,194,31
125.417,197,31
125.459,194,31
125.500,196,30
125.542,198,30
125.584,197,31
125.625,196,30
125.667,196,30
125.709,196,31
125.751,197,30
125.792,195,31
125.834,196,31
125.876,193,31
125.917,193,31
125.959,195,31
126.001,196,31
126.043,194,31
126.084,196,31
126.126,195,31
126.168,196,30
126.209,197,30
126.251,197,30
126.293,196,30
126.335,196,30
126.376,196,31
126.418,197,31
126.460,197,31
126.501,196,31
126.543,197,31
126.585,197,31
126.627,197,31
126.668,198,31
126.710,198,30
126.752,197,31
126.793,196,31
126.835,197,31
126.877,196,31
126.918,198,31
126.960,197,31
127.002,197,31
127.044,197,30
127.085,195,31
127.127,196,31
127.169,194,31
127.210,197,30
127.252,196,30
127.294,196,31
127.336,196,31
127.377,198,30
127.419,196,30
127.461,195,31
127.502,196,31
127.544,195,31
127.586,196,30
127.628,195,31
127.669,196,30
127.711,196,31
127.753,198,30
127.794,196,30
127.836,196,30
127.878,197,30
127.919,196,30
127.961,196,30
128.003,196,30
128.045,197,30
128.086,196,30
128.128,196,30
128.170,197,30
128.211,196,30
128.253,196,30
128.295,198,30
128.337,196,31
128.378,193,30
128.420,196,30
128.462,196,30
128.503,195,30
128.545,196,30
128.587,197,30
128.629,196,30
128.670,196,30
128.712,196,30
128.754,198,30
128.795,194,30
128.837,195,30
128.879,198,30
128.920,195,30
128.962,196,30
129.004,197,30
129.046,196,30
129.087,197,30
129.129,195,30
129.171,195,30
129.212,195,30
129.254,197,30
129.296,196,30
129.338,197,30
129.379,197,30
129.421,196,30
129.463,196,30
129.504,195,30
129.546,195,30
129.588,196,30
129.629,196,30
129.671,196,30
129.713,194,30
129.755,197,30
129.796,197,30
129.838,196,30
129.880,196,30
129.921,197,30
129.963,198,30
130.005,197,30
130.047,198,30
130.088,195,30
130.130,196,30
130.172,199,30
130.213,196,30
130.255,195,30
130.297,195,30
130.339,195,30
130.380,196,30
130.422,197,30
130.464,197,30
130.505,195,30
130.547,197,30
130.589,197,30
130.630,196,30
130.672,198,30
130.714,198,30
130.756,196,30
130.797,197,30
130.839,196,30
130.881,196,30
130.922,197,30
130.964,197,30
131.006,197,30
131.048,196,30
131.089,200,30
131.131,196,31
131.173,196,30
131.214,197,30
131.256,197,30
131.298,199,30
131.340,198,30
131.381,198,30
131.423,195,31
131.465,195,30
131.506,196,30
131.548,196,30
131.590,195,31
131.632,194,31
131.673,196,31
131.715,195,30
131.757,196,30
131.798,197,30
131.840,196,31
131.882,195,30
131.923,196,30
131.965,195,30
132.007,195,30
132.049,196,30
132.090,196,30
132.132,196,30
132.174,196,30
132.215,197,30
132.257,196,30
132.299,198,30
132.341,196,30
132.382,196,30
132.424,196,30
132.466,196,30
132.507,196,30
132.549,195,30
132.591,195,30
132.633,194,31
132.674,197,31
132.716,197,30
132.758,195,31
132.799,195,31
132.841,196,31
132.883,196,30
132.924,196,31
132.966,198,30
133.008,196,31
133.050,196,31
133.091,198,31
133.133,196,31
133.175,198,30
133.216,198,30
133.258,196,31
133.300,198,30
133.342,197,30
133.383,197,30
133.425,197,30
133.467,199,30
133.508,195,31
133.550,196,30
133.592,197,30
133.634,196,30
133.675,196,30
133.717,197,30
133.759,195,30
133.800,196,30
133.842,196,30
133.884,196,30
133.925,196,30
133.967,196,30
134.009,196,30
134.051,195,30
134.092,195,30
134.134,195,30
134.176,194,30
134.217,195,30
134.259,195,30
134.301,194,30
134.343,196,30
134.384,196,31
134.426,197,30
134.468,197,30
134.509,197,30
134.551,195,30
134.593,195,30
134.635,197,30
134.676,195,31
134.718,196,30
134.760,197,30
134.801,196,30
134.843,196,30
134.885,198,30
134.926,199,30
134.968,199,30
135.010,196,30
135.052,192,31
135.093,196,30
135.135,194,30
135.177,195,30
135.218,198,30
135.260,198,30
135.302,197,30
135.344,197,30
135.385,199,30
135.427,198,30
135.469,199,30
135.510,196,30
135.552,199,30
135.594,197,30
135.635,195,30
135.677,197,30
135.719,196,30
135.761,196,30
135.802,197,30
135.844,197,30
135.886,196,30
135.927,199,30
135.969,196,30
136.011,197,30
136.053,197,30
136.094,198,30
136.136,198,30
136.178,196,30
136.219,196,30
136.261,197,30
136.303,198,30
136.345,195,30
136.386,195,31
136.428,196,30
136.470,195,31
136.511,195,30
136.553,197,30
136.595,196,30
136.636,196,30
136.678,194,31
136.720,196,30
136.762,196,30
136.803,195,30
136.845,195,30
136.887,195,30
136.928,195,30
136.970,195,30
137.012,197,30
137.054,196,30
137.095,195,30
137.137,197,30
137.179,197,30
137.220,196,30
137.262,197,30
137.304,196,30
137.346,194,30
137.387,196,31
137.429,196,30
137.471,198,30
137.512,195,30
137.554,195,30
137.596,197,30
137.638,194,30
137.679,198,30
137.721,197,30
137.763,197,30
137.804,197,30
137.846,199,30
137.888,200,30
137.929,199,30
137.971,199,30
138.013,195,30
138.055,198,30
138.096,200,30
138.138,197,30
138.180,195,30
138.221,195,30
138.263,197,30
138.305,194,30
138.347,195,30
138.388,194,30
138.430,194,30
138.472,196,30
138.513,195,30
138.555,195,30
138.597,193,31
138.639,194,30
138.680,196,30
138.722,195,30
138.764,196,30
138.805,196,30
138.847,198,30
138.889,197,30
138.930,194,31
138.972,196,30
139.014,196,30
139.056,194,30
139.097,195,30
139.139,194,31
139.181,196,30
139.222,194,30
139.264,194,31
139.306,194,30
139.348,195,30
139.389,196,30
139.431,195,30
139.473,195,30
139.514,196,30
139.556,193,30
139.598,197,30
139.640,193,31
139.681,193,30
139.723,194,30
139.765,192,31
139.806,197,30
139.848,201,30
139.890,192,31
139.931,196,30
139.973,196,30
140.015,197,30
140.057,198,30
140.098,197,30
140.140,196,30
140.182,197,30
140.223,197,30
140.265,196,30
140.307,196,31
140.349,196,30
140.390,196,30
140.432,196,30
140.474,196,30
140.515,196,30
140.557,195,30
140.599,197,30
140.641,198,30
140.682,198,30
140.724,196,30
140.766,197,30
140.807,195,30
140.849,197,30
140.891,196,30
140.932,197,30
140.974,199,30
141.016,197,31
141.058,197,30
141.099,198,30
141.141,199,30
141.183,198,30
141.224,198,30
141.266,196,30
141.308,198,30
141.350,197,30
141.391,199,30
141.433,200,30
141.475,197,31
141.516,196,31
141.558,199,30
141.600,194,31
141.641,194,30
141.683,197,30
141.725,195,30
141.767,196,31
141.808,197,30
141.850,196,30
141.892,197,30
141.933,197,30
141.975,194,31
142.017,195,30
142.059,194,30
142.100,197,30
142.142,196,30
142.184,195,30
142.225,197,30
142.267,195,30
142.309,197,30
142.351,195,30
142.392,196,30
142.434,196,30
142.476,195,30
142.517,196,30
142.559,196,30
142.601,196,30
142.642,198,30
142.684,196,30
142.726,197,30
142.768,197,30
142.809,197,30
142.851,196,30
142.893,197,30
142.934,197,30
142.976,196,30
143.018,195,30
143.060,198,30
143.101,195,30
143.143,195,30
143.185,195,30
143.226,196,30
143.268,195,30
143.310,195,30
143.352,196,30
143.393,195,30
143.435,198,30
143.477,196,30
143.518,195,30
143.560,197,30
143.602,197,30
143.644,198,30
143.685,197,30
143.727,199,30
143.769,194,30
143.810,196,30
143.852,197,30
143.894,194,30
143.935,196,30
143.977,195,30
144.019,193,30
144.061,195,30
144.102,195,30
144.144,195,30
144.186,195,30
144.227,195,30
144.269,196,30
144.311,196,30
144.353,196,30
144.394,194,30
144.436,195,30
144.478,196,30
144.519,195,30
144.561,197,30
144.603,197,30
144.645,196,30
144.686,194,31
144.728,196,30
144.770,197,30
144.811,198,30
144.853,197,30
144.895,198,30
144.936,198,30
144.978,199,30
145.020,198,30
145.062,198,30
145.103,198,30
145.145,196,30
145.187,197,30
145.228,197,31
145.270,197,30
145.312,195,31
145.354,195,30
145.395,196,30
145.437,198,30
145.479,197,30
145.520,198,30
145.562,198,30
